Date;GBP;EUR;AUD;CAD
2012-04-07;0.6307;0.7652;0.9726;0.998
2012-04-06;0.6307;0.7652;0.9726;0.998
2012-04-05;0.6307;0.7652;0.9726;0.998
2012-04-04;0.6304;0.7609;0.9728;0.9952
2012-04-03;0.6253;0.751;0.9649;0.9918
2012-04-02;0.624;0.7508;0.9641;0.9986
2012-04-01;0.6244;0.7487;0.9611;0.9966
2012-03-31;0.6244;0.7487;0.9611;0.9966
2012-03-30;0.6244;0.7487;0.9611;0.9966
2012-03-29;0.6297;0.7535;0.9667;0.9999
2012-03-28;0.6291;0.7498;0.9615;0.9964
2012-03-27;0.6269;0.75;0.9511;0.9925
2012-03-26;0.6291;0.7532;0.9514;0.996
2012-03-25;0.6316;0.7552;0.9625;1.0016
2012-03-24;0.6316;0.7552;0.9625;1.0016
2012-03-23;0.6316;0.7552;0.9625;1.0016
2012-03-22;0.6329;0.7595;0.9642;0.9988
2012-03-21;0.6313;0.7561;0.9561;0.99
2012-03-20;0.6306;0.7577;0.9536;0.9924
2012-03-19;0.63;0.7605;0.9469;0.9914
2012-03-18;0.6324;0.7624;0.9455;0.9904
2012-03-17;0.6324;0.7624;0.9455;0.9904
2012-03-16;0.6324;0.7624;0.9455;0.9904
2012-03-15;0.6383;0.7659;0.9514;0.9926
2012-03-14;0.6365;0.7656;0.955;0.9897
2012-03-13;0.6401;0.7659;0.9531;0.992
2012-03-12;0.6397;0.7623;0.9527;0.9929
2012-03-11;0.6337;0.7581;0.9412;0.9924
2012-03-10;0.6337;0.7581;0.9412;0.9924
2012-03-09;0.6337;0.7581;0.9412;0.9924
2012-03-08;0.6333;0.7552;0.9395;0.9952
2012-03-07;0.6364;0.7622;0.9469;1.0015
2012-03-06;0.633;0.7603;0.9441;0.9988
2012-03-05;0.6314;0.7564;0.9345;0.9931
2012-03-04;0.63;0.7566;0.9279;0.9869
2012-03-03;0.63;0.7566;0.9279;0.9869
2012-03-02;0.63;0.7566;0.9279;0.9869
2012-03-01;0.6272;0.7512;0.928;0.9856
2012-02-29;0.6278;0.7439;0.9235;0.988
2012-02-28;0.6302;0.7433;0.9281;0.9957
2012-02-27;0.6312;0.7469;0.9361;1.0033
2012-02-26;0.6324;0.7456;0.9332;0.9986
2012-02-25;0.6324;0.7456;0.9332;0.9986
2012-02-24;0.6324;0.7456;0.9332;0.9986
2012-02-23;0.6362;0.7519;0.9346;0.9969
2012-02-22;0.6381;0.7559;0.9404;0.9985
2012-02-21;0.6326;0.7563;0.9367;0.9962
2012-02-20;0.6305;0.7538;0.9274;0.9919
2012-02-19;0.6316;0.7599;0.9294;0.995
2012-02-18;0.6316;0.7599;0.9294;0.995
2012-02-17;0.6316;0.7599;0.9294;0.995
2012-02-16;0.6382;0.7703;0.9373;1.0034
2012-02-15;0.6376;0.7638;0.9315;0.997
2012-02-14;0.6361;0.7594;0.9339;0.9995
2012-02-13;0.6329;0.7545;0.93;0.9976
2012-02-12;0.6341;0.7582;0.9387;1.0027
2012-02-11;0.6341;0.7582;0.9387;1.0027
2012-02-10;0.6341;0.7582;0.9387;1.0027
2012-02-09;0.6296;0.7526;0.9253;0.9948
2012-02-08;0.629;0.7534;0.9229;0.9943
2012-02-07;0.6331;0.7626;0.9274;0.9981
2012-02-06;0.6349;0.7668;0.9348;0.9982
2012-02-05;0.6324;0.7599;0.9355;1.0022
2012-02-04;0.6324;0.7599;0.9355;1.0022
2012-02-03;0.6324;0.7599;0.9355;1.0022
2012-02-02;0.6321;0.7637;0.9352;1.0002
2012-02-01;0.6309;0.759;0.9345;0.9989
2012-01-31;0.6338;0.759;0.9385;0.9968
2012-01-30;0.6375;0.7628;0.9479;1.0057
2012-01-29;0.6366;0.7607;0.9377;0.9988
2012-01-28;0.6366;0.7607;0.9377;0.9988
2012-01-27;0.6366;0.7607;0.9377;0.9988
2012-01-26;0.6375;0.7607;0.9377;1.0016
2012-01-25;0.6429;0.7727;0.9556;1.0133
2012-01-24;0.6419;0.7691;0.9559;1.0124
2012-01-23;0.6424;0.7682;0.9474;1.0086
2012-01-22;0.6463;0.7751;0.9595;1.0135
2012-01-21;0.6463;0.7751;0.9595;1.0135
2012-01-20;0.6463;0.7751;0.9595;1.0135
2012-01-19;0.6472;0.7745;0.9597;1.0078
2012-01-18;0.6499;0.7794;0.962;1.0133
2012-01-17;0.6493;0.7819;0.96;1.0124
2012-01-16;0.6531;0.7893;0.97;1.0205
2012-01-15;0.6524;0.783;0.9681;1.0194
2012-01-14;0.6524;0.783;0.9681;1.0194
2012-01-13;0.6524;0.783;0.9681;1.0194
2012-01-12;0.6521;0.7852;0.966;1.0165
2012-01-11;0.6494;0.7863;0.9719;1.0165
2012-01-10;0.6466;0.7808;0.9665;1.0166
2012-01-09;0.6474;0.7857;0.9796;1.0281
2012-01-08;0.6468;0.7827;0.9762;1.0215
2012-01-07;0.6468;0.7827;0.9762;1.0215
2012-01-06;0.6468;0.7827;0.9762;1.0215
2012-01-05;0.6443;0.7793;0.9734;1.0161
2012-01-04;0.6419;0.7723;0.9694;1.0158
2012-01-03;0.6417;0.7684;0.9678;1.012
2012-01-02;0.6456;0.7731;0.9789;1.0201
2012-01-01;0.6456;0.7729;0.9833;1.0213
2011-12-31;0.6456;0.7729;0.9833;1.0213
2011-12-30;0.6456;0.7729;0.9833;1.0213
2011-12-29;0.6486;0.7759;0.993;1.0233
2011-12-28;0.6381;0.7649;0.9805;1.0149
2011-12-27;0.6378;0.7652;0.9842;1.0194
2011-12-26;0.638;0.7659;0.9843;1.0193
2011-12-25;0.638;0.7659;0.9843;1.0193
2011-12-24;0.638;0.7659;0.9843;1.0193
2011-12-23;0.638;0.7659;0.9843;1.0193
2011-12-22;0.6381;0.7665;0.987;1.0247
2011-12-21;0.6376;0.766;0.9915;1.0282
2011-12-20;0.64;0.7649;1.0006;1.0332
2011-12-19;0.6441;0.7669;1.0036;1.0357
2011-12-18;0.6434;0.7655;0.9997;1.0331
2011-12-17;0.6434;0.7655;0.9997;1.0331
2011-12-16;0.6434;0.7655;0.9997;1.0331
2011-12-15;0.6447;0.7681;1.0065;1.0354
2011-12-14;0.6457;0.7696;1.0023;1.0371
2011-12-13;0.642;0.7587;0.9875;1.0263
2011-12-12;0.64;0.7547;0.9889;1.0245
2011-12-11;0.6374;0.7472;0.9847;1.0217
2011-12-10;0.6374;0.7472;0.9847;1.0217
2011-12-09;0.6374;0.7472;0.9847;1.0217
2011-12-08;0.6359;0.7457;0.9702;1.0084
2011-12-07;0.641;0.7476;0.975;1.0105
2011-12-06;0.6395;0.7466;0.9776;1.0184
2011-12-05;0.6392;0.7439;0.9725;1.015
2011-12-04;0.6367;0.7401;0.9722;1.0136
2011-12-03;0.6367;0.7401;0.9722;1.0136
2011-12-02;0.6367;0.7401;0.9722;1.0136
2011-12-01;0.6367;0.7412;0.977;1.0181
2011-11-30;0.6378;0.7453;0.9811;1.0194
2011-11-29;0.6401;0.7499;0.9997;1.0286
2011-11-28;0.6429;0.7492;1.0065;1.034
2011-11-27;0.6469;0.7559;1.0329;1.0516
2011-11-26;0.6469;0.7559;1.0329;1.0516
2011-11-25;0.6469;0.7559;1.0329;1.0516
2011-11-24;0.6435;0.7478;1.0242;1.0442
2011-11-23;0.6426;0.747;1.028;1.0431
2011-11-22;0.6396;0.7388;1.0135;1.0387
2011-11-21;0.639;0.7431;1.0116;1.0356
2011-11-20;0.632;0.7366;0.9929;1.0223
2011-11-19;0.632;0.7366;0.9929;1.0223
2011-11-18;0.632;0.7366;0.9929;1.0223
2011-11-17;0.6335;0.7418;0.9943;1.0253
